2025-10-26T11:02:16.946+0800	INFO	svr/svr.go:101	Document manager started
2025-10-26T11:02:16.947+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T11:42:16.917+0800	INFO	HandleImageGenTasks-1761450136	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:42:16.917+0800	INFO	HandleImageGenTasks-1761450136	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:42:16.959+0800	ERROR	HandleImageGenTasks-1761450136	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"dcf22593-6f79-4d95-a83d-36ea9182fd23"}
2025-10-26T11:42:16.959+0800	ERROR	HandleImageGenTasks-1761450136	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"dcf22593-6f79-4d95-a83d-36ea9182fd23"}
2025-10-26T11:42:16.959+0800	ERROR	HandleImageGenTasks-1761450136	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"dcf22593-6f79-4d95-a83d-36ea9182fd23"}
2025-10-26T11:42:46.910+0800	INFO	HandleImageGenTasks-1761450166	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:42:46.915+0800	INFO	HandleImageGenTasks-1761450166	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:42:46.915+0800	INFO	HandleImageGenTasks-1761450166	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:42:46.915+0800	INFO	HandleImageGenTasks-1761450166	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:42:46.952+0800	ERROR	HandleImageGenTasks-1761450166	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"a4f7e0ac-68d4-4c8b-8c2f-0f07ea18403d"}
2025-10-26T11:42:46.953+0800	ERROR	HandleImageGenTasks-1761450166	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"a4f7e0ac-68d4-4c8b-8c2f-0f07ea18403d"}
2025-10-26T11:42:46.953+0800	ERROR	HandleImageGenTasks-1761450166	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"a4f7e0ac-68d4-4c8b-8c2f-0f07ea18403d"}
2025-10-26T11:43:16.909+0800	INFO	HandleImageGenTasks-1761450196	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:43:16.912+0800	INFO	HandleImageGenTasks-1761450196	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:43:16.912+0800	INFO	HandleImageGenTasks-1761450196	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:43:16.912+0800	INFO	HandleImageGenTasks-1761450196	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:43:16.951+0800	ERROR	HandleImageGenTasks-1761450196	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"1528ea96-802c-4be3-92bb-f5551cf52b3d"}
2025-10-26T11:43:16.951+0800	ERROR	HandleImageGenTasks-1761450196	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"1528ea96-802c-4be3-92bb-f5551cf52b3d"}
2025-10-26T11:43:16.951+0800	ERROR	HandleImageGenTasks-1761450196	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"1528ea96-802c-4be3-92bb-f5551cf52b3d"}
2025-10-26T11:43:46.912+0800	INFO	HandleImageGenTasks-1761450226	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:43:46.917+0800	INFO	HandleImageGenTasks-1761450226	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:43:46.917+0800	INFO	HandleImageGenTasks-1761450226	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:43:46.917+0800	INFO	HandleImageGenTasks-1761450226	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:43:46.959+0800	ERROR	HandleImageGenTasks-1761450226	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"db6a89b6-1458-4f25-8334-ed6677f75b97"}
2025-10-26T11:43:46.959+0800	ERROR	HandleImageGenTasks-1761450226	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"db6a89b6-1458-4f25-8334-ed6677f75b97"}
2025-10-26T11:43:46.959+0800	ERROR	HandleImageGenTasks-1761450226	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"db6a89b6-1458-4f25-8334-ed6677f75b97"}
2025-10-26T11:44:16.911+0800	INFO	HandleImageGenTasks-1761450256	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:44:16.916+0800	INFO	HandleImageGenTasks-1761450256	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:44:16.916+0800	INFO	HandleImageGenTasks-1761450256	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:44:16.916+0800	INFO	HandleImageGenTasks-1761450256	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:44:16.954+0800	ERROR	HandleImageGenTasks-1761450256	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"6e40f547-6662-47d9-ad39-c5da55a04e40"}
2025-10-26T11:44:16.955+0800	ERROR	HandleImageGenTasks-1761450256	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"6e40f547-6662-47d9-ad39-c5da55a04e40"}
2025-10-26T11:44:16.955+0800	ERROR	HandleImageGenTasks-1761450256	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"6e40f547-6662-47d9-ad39-c5da55a04e40"}
2025-10-26T11:44:46.908+0800	INFO	HandleImageGenTasks-1761450286	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:44:46.911+0800	INFO	HandleImageGenTasks-1761450286	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:44:46.911+0800	INFO	HandleImageGenTasks-1761450286	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:44:46.911+0800	INFO	HandleImageGenTasks-1761450286	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:44:46.948+0800	ERROR	HandleImageGenTasks-1761450286	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"334ea2d8-b0f6-4b90-aa7d-940c58752ef5"}
2025-10-26T11:44:46.948+0800	ERROR	HandleImageGenTasks-1761450286	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"334ea2d8-b0f6-4b90-aa7d-940c58752ef5"}
2025-10-26T11:44:46.948+0800	ERROR	HandleImageGenTasks-1761450286	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"334ea2d8-b0f6-4b90-aa7d-940c58752ef5"}
2025-10-26T11:45:16.911+0800	INFO	HandleImageGenTasks-1761450316	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:45:16.916+0800	INFO	HandleImageGenTasks-1761450316	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:45:16.916+0800	INFO	HandleImageGenTasks-1761450316	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:45:16.916+0800	INFO	HandleImageGenTasks-1761450316	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:45:16.960+0800	ERROR	HandleImageGenTasks-1761450316	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"50321234-665e-4cd3-9ebb-33f889719623"}
2025-10-26T11:45:16.961+0800	ERROR	HandleImageGenTasks-1761450316	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"50321234-665e-4cd3-9ebb-33f889719623"}
2025-10-26T11:45:16.961+0800	ERROR	HandleImageGenTasks-1761450316	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"50321234-665e-4cd3-9ebb-33f889719623"}
2025-10-26T11:45:46.910+0800	INFO	HandleImageGenTasks-1761450346	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:45:46.916+0800	INFO	HandleImageGenTasks-1761450346	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:45:46.916+0800	INFO	HandleImageGenTasks-1761450346	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:45:46.916+0800	INFO	HandleImageGenTasks-1761450346	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:45:46.953+0800	ERROR	HandleImageGenTasks-1761450346	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"71482148-10f7-44fa-a229-4cc8e3e3d2a3"}
2025-10-26T11:45:46.953+0800	ERROR	HandleImageGenTasks-1761450346	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"71482148-10f7-44fa-a229-4cc8e3e3d2a3"}
2025-10-26T11:45:46.953+0800	ERROR	HandleImageGenTasks-1761450346	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"71482148-10f7-44fa-a229-4cc8e3e3d2a3"}
2025-10-26T11:46:16.912+0800	INFO	HandleImageGenTasks-1761450376	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:46:16.917+0800	INFO	HandleImageGenTasks-1761450376	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:46:16.917+0800	INFO	HandleImageGenTasks-1761450376	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:46:16.917+0800	INFO	HandleImageGenTasks-1761450376	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:46:16.953+0800	ERROR	HandleImageGenTasks-1761450376	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"f9b82b85-57ee-4349-916f-c1d63888418c"}
2025-10-26T11:46:16.953+0800	ERROR	HandleImageGenTasks-1761450376	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"f9b82b85-57ee-4349-916f-c1d63888418c"}
2025-10-26T11:46:16.953+0800	ERROR	HandleImageGenTasks-1761450376	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"f9b82b85-57ee-4349-916f-c1d63888418c"}
2025-10-26T11:46:46.912+0800	INFO	HandleImageGenTasks-1761450406	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:46:46.917+0800	INFO	HandleImageGenTasks-1761450406	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:46:46.917+0800	INFO	HandleImageGenTasks-1761450406	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:46:46.917+0800	INFO	HandleImageGenTasks-1761450406	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:46:46.959+0800	ERROR	HandleImageGenTasks-1761450406	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"c23bbee2-12a3-4c91-9158-41e1869a38e5"}
2025-10-26T11:46:46.959+0800	ERROR	HandleImageGenTasks-1761450406	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"c23bbee2-12a3-4c91-9158-41e1869a38e5"}
2025-10-26T11:46:46.959+0800	ERROR	HandleImageGenTasks-1761450406	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"c23bbee2-12a3-4c91-9158-41e1869a38e5"}
